,action_code,action_code_full,amendment_indicator,amendment_number,back_reference_schedule_name,back_reference_transaction_id,candidate_first_name,candidate_id,candidate_last_name,candidate_middle_name,candidate_name,candidate_office,candidate_office_district,candidate_office_state,candidate_party,candidate_prefix,candidate_suffix,category_code,category_code_full,committee_id,conduit_committee_city,conduit_committee_id,conduit_committee_name,conduit_committee_state,conduit_committee_street1,conduit_committee_street2,conduit_committee_zip,dissemination_date,election_type,election_type_full,expenditure_amount,expenditure_date,expenditure_description,file_number,filer_first_name,filer_last_name,filer_middle_name,filer_prefix,filer_suffix,filing_date,filing_form,form_line_number,image_number,independent_sign_date,independent_sign_name,is_notice,line_number,link_id,memo_code,memo_code_full,memo_text,memoed_subtotal,most_recent,notary_commission_expiration_date,notary_sign_date,notary_sign_name,office_total_ytd,original_sub_id,payee_city,payee_first_name,payee_last_name,payee_middle_name,payee_name,payee_prefix,payee_state,payee_street_1,payee_street_2,payee_suffix,payee_zip,pdf_url,previous_file_number,report_type,report_year,schedule_type,schedule_type_full,sub_id,support_oppose_indicator,transaction_id,committee
189,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00687103,,,,,,,,2022-08-15,G2022,,1000.0,2022-08-15 00:00:00,MEDIA PRODUCTION LIBRE ACTION,1624423,ROBERT,JENTGENS,,,TREASURER,2022-08-16,F24,F24-24,202208169525409149,2022-08-16,"JENTGENS, ROBERT TREASURER",True,24,4081720221564968005,,,,False,True,,,,50400.0,,ARLINGTON,,,,TARGETED VICTORY LLC,,VA,2311 WILSON BOULEVARD,SUITE 200,,22201,https://docquery.fec.gov/cgi-bin/fecimg/?202208169525409149,1624423,48,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4081720221565049026,S,SE24.12309,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION"
190,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00687103,,,,,,,,2022-08-15,G2022,,1000.0,2022-08-15 00:00:00,MEDIA PRODUCTION,1624423,ROBERT,JENTGENS,,,TREASURER,2022-08-16,F24,F24-24,202208169525409148,2022-08-16,"JENTGENS, ROBERT TREASURER",True,24,4081720221564968005,,,,False,True,,,,50400.0,,ARLINGTON,,,,TARGETED VICTORY LLC,,VA,2311 WILSON BOULEVARD,SUITE 200,,22201,https://docquery.fec.gov/cgi-bin/fecimg/?202208169525409148,1624423,48,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4081720221565049025,S,SE24.12308,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION"
191,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,,,C00750182,,C00750182,,,,,,2022-08-03,G2022,,1666.66,2022-08-03 00:00:00,PRODUCTION COST: TV AD,1631834,CHARLES,GANTT,,,,2022-09-20,F3X,F3X-24,202209209528829549,2022-09-20,"GANTT, CHARLES",False,24,4092120221576292004,,,,False,True,,,,160166.66,,WASHINGTON,,,,"MOUNTAINTOP ADVISORS, LLC",,DC,1100 NEW JERSEY AVE SE,STE 2163,,20003,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528829549,1631834,M9,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4092620221576949376,S,SE.5740,"OPPORTUNITY MATTERS FUND, INC."
192,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,,,C00750182,,C00750182,,,,,,2022-08-03,G2022,,150000.0,2022-08-03 00:00:00,PLACED MEDIA: TV,1631834,CHARLES,GANTT,,,,2022-09-20,F3X,F3X-24,202209209528829547,2022-09-20,"GANTT, CHARLES",False,24,4092120221576292004,,,,False,True,,,,158500.0,,NEW ALBANY,,,,FLEXPOINT MEDIA INC,,OH,PO BOX 1051,,,43045,https://docquery.fec.gov/cgi-bin/fecimg/?202209209528829547,1631834,M9,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4092620221576949371,S,SE.5734,"OPPORTUNITY MATTERS FUND, INC."
193,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,,,C00750182,,C00750182,,,,,,2022-08-03,G2022,,1666.66,2022-08-03 00:00:00,PRODUCTION COST: TV AD,1621523,CHARLES,GANTT,,,,2022-08-04,F24,F24-24,202208049525121842,2022-08-04,"GANTT, CHARLES",True,24,4080420221555650053,,,,False,True,,,,160166.66,,WASHINGTON,,,,"MOUNTAINTOP ADVISORS, LLC",,DC,1100 NEW JERSEY AVE SE,STE 2163,,20003,https://docquery.fec.gov/cgi-bin/fecimg/?202208049525121842,1621523,48,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4080420221556262348,S,SE.5746,"OPPORTUNITY MATTERS FUND, INC."
194,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,,,C00750182,,C00750182,,,,,,2022-08-03,G2022,,150000.0,2022-08-03 00:00:00,PLACED MEDIA: TV,1621523,CHARLES,GANTT,,,,2022-08-04,F24,F24-24,202208049525121839,2022-08-04,"GANTT, CHARLES",True,24,4080420221555650053,,,,False,True,,,,158500.0,,NEW ALBANY,,,,FLEXPOINT MEDIA INC,,OH,PO BOX 1051,,,43045,https://docquery.fec.gov/cgi-bin/fecimg/?202208049525121839,1621523,48,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4080420221556262342,S,SE.5743,"OPPORTUNITY MATTERS FUND, INC."
195,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,,,C00750182,,C00750182,,,,,,2022-08-03,G2022,,8500.0,2022-07-27 00:00:00,PRODUCTION COST: TV AD,1626560,CHARLES,GANTT,,,,2022-08-20,F3X,F3X-24,202208209525773916,2022-08-20,"GANTT, CHARLES",False,24,4082020221565600271,,,,False,True,,,,8500.0,,WASHINGTON,,,,"MOUNTAINTOP ADVISORS, LLC",,DC,1100 NEW JERSEY AVE SE,STE 2163,,20003,https://docquery.fec.gov/cgi-bin/fecimg/?202208209525773916,1626560,M8,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4082420221566151381,S,SE.5737,"OPPORTUNITY MATTERS FUND, INC."
196,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,,,C00750182,,C00750182,,,,,,2022-08-03,G2022,,8500.0,2022-07-27 00:00:00,PRODUCTION COST: TV AD,1621523,CHARLES,GANTT,,,,2022-08-04,F24,F24-24,202208049525121840,2022-08-04,"GANTT, CHARLES",True,24,4080420221555650053,,,,False,True,,,,8500.0,,WASHINGTON,,,,"MOUNTAINTOP ADVISORS, LLC",,DC,1100 NEW JERSEY AVE SE,STE 2163,,20003,https://docquery.fec.gov/cgi-bin/fecimg/?202208049525121840,1621523,48,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4080420221556262345,S,SE.5749,"OPPORTUNITY MATTERS FUND, INC."
197,N,NO CHANGE,A,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00687103,,,,,,,,2022-07-13,G2022,,700.0,2022-07-15 00:00:00,DIGITAL AD PRODUCTION,1632301,ROBERT,JENTGENS,,,TREASURER,2022-09-23,F3X,F3X-24,202209239531815776,2022-08-20,"JENTGENS, ROBERT TREASURER",False,24,4092320221576583015,,,,False,True,,,,48400.0,,ARLINGTON,,,,TARGETED VICTORY LLC,,VA,2311 WILSON BOULEVARD,SUITE 200,,22201,https://docquery.fec.gov/cgi-bin/fecimg/?202209239531815776,1626497,M8,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4092420221576828900,S,SE24.10965,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION"
198,N,NO CHANGE,A,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00687103,,,,,,,,2022-07-13,G2022,,700.0,2022-07-15 00:00:00,LIBRE DIGITAL AD PRODUCTION,1632301,ROBERT,JENTGENS,,,TREASURER,2022-09-23,F3X,F3X-24,202209239531815775,2022-08-20,"JENTGENS, ROBERT TREASURER",False,24,4092320221576583015,,,,False,True,,,,48400.0,,ARLINGTON,,,,TARGETED VICTORY LLC,,VA,2311 WILSON BOULEVARD,SUITE 200,,22201,https://docquery.fec.gov/cgi-bin/fecimg/?202209239531815775,1626497,M8,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4092420221576828899,S,SE24.10964,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION"
199,N,NO CHANGE,A,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00687103,,,,,,,,2022-07-13,G2022,,30000.0,2022-07-15 00:00:00,DIGITAL AD PLACEMENT,1632301,ROBERT,JENTGENS,,,TREASURER,2022-09-23,F3X,F3X-24,202209239531815716,2022-08-20,"JENTGENS, ROBERT TREASURER",False,24,4092320221576583015,,,,False,True,,,,48400.0,,ARLINGTON,,,,IN PURSUIT OF,,VA,1320 N. COURTHOUSE RD.,STE. 200,,22201,https://docquery.fec.gov/cgi-bin/fecimg/?202209239531815716,1626497,M8,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4092420221576828780,S,SE24.10963,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION"
200,N,NO CHANGE,A,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00687103,,,,,,,,2022-07-13,G2022,,17000.0,2022-07-15 00:00:00,LIBRE DIGITAL AD PLACEMENT,1632301,ROBERT,JENTGENS,,,TREASURER,2022-09-23,F3X,F3X-24,202209239531815715,2022-08-20,"JENTGENS, ROBERT TREASURER",False,24,4092320221576583015,,,,False,True,,,,48400.0,,ARLINGTON,,,,IN PURSUIT OF,,VA,1320 N. COURTHOUSE RD.,STE. 200,,22201,https://docquery.fec.gov/cgi-bin/fecimg/?202209239531815715,1626497,M8,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4092420221576828779,S,SE24.10962,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION"
201,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00687103,,,,,,,,2022-07-13,G2022,,700.0,2022-07-13 00:00:00,DIGITAL AD PRODUCTION,1611796,ROBERT,JENTGENS,,,TREASURER,2022-07-14,F24,F24-24,202207149518549271,2022-07-14,"JENTGENS, ROBERT TREASURER",True,24,4071520221540566003,,,,False,True,,,,48400.0,,ARLINGTON,,,,TARGETED VICTORY LLC,,VA,2311 WILSON BOULEVARD,SUITE 200,,22201,https://docquery.fec.gov/cgi-bin/fecimg/?202207149518549271,1611796,48,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4071520221540732253,S,SE24.10965,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION"
202,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00687103,,,,,,,,2022-07-13,G2022,,700.0,2022-07-13 00:00:00,LIBRE DIGITAL AD PRODUCTION,1611796,ROBERT,JENTGENS,,,TREASURER,2022-07-14,F24,F24-24,202207149518549271,2022-07-14,"JENTGENS, ROBERT TREASURER",True,24,4071520221540566003,,,,False,True,,,,48400.0,,ARLINGTON,,,,TARGETED VICTORY LLC,,VA,2311 WILSON BOULEVARD,SUITE 200,,22201,https://docquery.fec.gov/cgi-bin/fecimg/?202207149518549271,1611796,48,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4071520221540732252,S,SE24.10964,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION"
203,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00687103,,,,,,,,2022-07-13,G2022,,30000.0,2022-07-13 00:00:00,DIGITAL AD PLACEMENT,1611796,ROBERT,JENTGENS,,,TREASURER,2022-07-14,F24,F24-24,202207149518549265,2022-07-14,"JENTGENS, ROBERT TREASURER",True,24,4071520221540566003,,,,False,True,,,,48400.0,,ARLINGTON,,,,IN PURSUIT OF LLC,,VA,1320 N. COURTHOUSE RD.,STE. 200,,22201,https://docquery.fec.gov/cgi-bin/fecimg/?202207149518549265,1611796,48,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4071520221540732241,S,SE24.10963,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION"
204,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00687103,,,,,,,,2022-07-13,G2022,,17000.0,2022-07-13 00:00:00,LIBRE DIGITAL AD PLACEMENT,1611796,ROBERT,JENTGENS,,,TREASURER,2022-07-14,F24,F24-24,202207149518549265,2022-07-14,"JENTGENS, ROBERT TREASURER",True,24,4071520221540566003,,,,False,True,,,,48400.0,,ARLINGTON,,,,IN PURSUIT OF LLC,,VA,1320 N. COURTHOUSE RD.,STE. 200,,22201,https://docquery.fec.gov/cgi-bin/fecimg/?202207149518549265,1611796,48,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4071520221540732240,S,SE24.10962,"AMERICANS FOR PROSPERITY ACTION, INC. (AFP ACTION) DBA CVA ACTION AND DBA LIBRE ACTION"
205,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00504530,,,,,,,,2022-02-26,P2022,,5000.0,2022-02-26 00:00:00,DIGITAL PLACEMENT,1587052,CALEB,CROSBY,,,,2022-04-15,F3X,F3X-24,202204159499958248,2022-04-15,"CROSBY, CALEB",False,24,4041620221470873160,,,,False,True,,,,164000.0,,ARLINGTON,,,,TARGETED VICTORY LLC,,VA,2311 WILSON BLVD,SUITE 200,,22201,https://docquery.fec.gov/cgi-bin/fecimg/?202204159499958248,1587052,Q1,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042220221471514061,S,SE24.052,CONGRESSIONAL LEADERSHIP FUND
206,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00504530,,,,,,,,2022-02-25,P2022,,5000.0,2022-02-25 00:00:00,DIGITAL PLACEMENT,1587052,CALEB,CROSBY,,,,2022-04-15,F3X,F3X-24,202204159499958248,2022-04-15,"CROSBY, CALEB",False,24,4041620221470873160,,,,False,True,,,,159000.0,,ARLINGTON,,,,TARGETED VICTORY LLC,,VA,2311 WILSON BLVD,SUITE 200,,22201,https://docquery.fec.gov/cgi-bin/fecimg/?202204159499958248,1587052,Q1,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042220221471514060,S,SE24.051,CONGRESSIONAL LEADERSHIP FUND
207,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00504530,,,,,,,,2022-02-21,P2022,,1000.0,2022-02-22 00:00:00,MEDIA PRODUCTION,1587052,CALEB,CROSBY,,,,2022-04-15,F3X,F3X-24,202204159499958246,2022-04-15,"CROSBY, CALEB",False,24,4041620221470873160,,,,False,True,,,,132000.0,,MOUNT PLEASANT,,,,936 MEDIA,,SC,1050 JOHNNIE DODDS BLVD,UNIT 2414,,29465,https://docquery.fec.gov/cgi-bin/fecimg/?202204159499958246,1587052,Q1,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042220221471514057,S,SE24.048,CONGRESSIONAL LEADERSHIP FUND
208,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00504530,,,,,,,,2022-02-21,P2022,,25000.0,2022-02-22 00:00:00,DIGITAL PLACEMENT,1587052,CALEB,CROSBY,,,,2022-04-15,F3X,F3X-24,202204159499958245,2022-04-15,"CROSBY, CALEB",False,24,4041620221470873160,,,,False,True,,,,130000.0,,ARLINGTON,,,,TARGETED VICTORY LLC,,VA,2311 WILSON BLVD,SUITE 200,,22201,https://docquery.fec.gov/cgi-bin/fecimg/?202204159499958245,1587052,Q1,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042220221471514055,S,SE24.046,CONGRESSIONAL LEADERSHIP FUND
209,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00504530,,,,,,,,2022-02-19,P2022,,3000.0,2022-02-19 00:00:00,DIGITAL PLACEMENT,1587052,CALEB,CROSBY,,,,2022-04-15,F3X,F3X-24,202204159499958245,2022-04-15,"CROSBY, CALEB",False,24,4041620221470873160,,,,False,True,,,,105000.0,,NEW ALBANY,,,,FLEXPOINT MEDIA INC,,OH,PO BOX 1051,,,43054,https://docquery.fec.gov/cgi-bin/fecimg/?202204159499958245,1587052,Q1,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042220221471514054,S,SE24.045,CONGRESSIONAL LEADERSHIP FUND
210,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00504530,,,,,,,,2022-02-23,P2022,,15000.0,2022-02-18 00:00:00,PHONE CALLS,1587052,CALEB,CROSBY,,,,2022-04-15,F3X,F3X-24,202204159499958247,2022-04-15,"CROSBY, CALEB",False,24,4041620221470873160,,,,False,True,,,,154000.0,,BONITA SPRINGS,,,,ADVANTAGE INC,,FL,9420 BONITA BEACH ROAD SE,SUITE 200,,34135,https://docquery.fec.gov/cgi-bin/fecimg/?202204159499958247,1587052,Q1,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042220221471514059,S,SE24.050,CONGRESSIONAL LEADERSHIP FUND
211,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00504530,,,,,,,,2022-02-22,P2022,,7000.0,2022-02-18 00:00:00,TEXT MESSAGES,1587052,CALEB,CROSBY,,,,2022-04-15,F3X,F3X-24,202204159499958247,2022-04-15,"CROSBY, CALEB",False,24,4041620221470873160,,,,False,True,,,,139000.0,,WASHINGTON,,,,RUMBLEUP LLC,,DC,2021 L ST NW,STE 101-220,,20036,https://docquery.fec.gov/cgi-bin/fecimg/?202204159499958247,1587052,Q1,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042220221471514058,S,SE24.049,CONGRESSIONAL LEADERSHIP FUND
212,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00504530,,,,,,,,2022-02-17,P2022,,1000.0,2022-02-17 00:00:00,MEDIA PLACEMENT,1587052,CALEB,CROSBY,,,,2022-04-15,F3X,F3X-24,202204159499958244,2022-04-15,"CROSBY, CALEB",False,24,4041620221470873160,,,,False,True,,,,102000.0,,MOUNT PLEASANT,,,,936 MEDIA,,SC,1050 JOHNNIE DODDS BLVD,UNIT 2414,,29465,https://docquery.fec.gov/cgi-bin/fecimg/?202204159499958244,1587052,Q1,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042220221471514053,S,SE24.044,CONGRESSIONAL LEADERSHIP FUND
213,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00504530,,,,,,,,2022-02-17,P2022,,37500.0,2022-02-16 00:00:00,MEDIA PLACEMENT,1587052,CALEB,CROSBY,,,,2022-04-15,F3X,F3X-24,202204159499958243,2022-04-15,"CROSBY, CALEB",False,24,4041620221470873160,,,,False,True,,,,100000.0,,NEW ALBANY,,,,FLEXPOINT MEDIA INC,,OH,PO BOX 1051,,,43054,https://docquery.fec.gov/cgi-bin/fecimg/?202204159499958243,1587052,Q1,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042220221471514051,S,SE24.042,CONGRESSIONAL LEADERSHIP FUND
214,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,,,C00607374,,,,,,,,2022-02-16,P2022,,1995.0,2022-02-16 00:00:00,MEDIA PLACEMENT,1575149,DAVID,SATTERFIELD,,,,2022-03-18,F3X,F3X-24,202203189494009685,2022-03-18,"SATTERFIELD, DAVID",False,24,4031820221460873326,,,,False,True,,,,4995.0,,MCALLEN,,,,UNIVISION,,TX,200 S 10TH ST,STE 600,,785014869,https://docquery.fec.gov/cgi-bin/fecimg/?202203189494009685,1575149,M3,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4032420221464159248,S,E8929D06A064048038B5,ELBERT GUILLORY'S AMERICA
215,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,,,C00607374,,,,,,,,2022-02-16,P2022,,3000.0,2022-02-16 00:00:00,MEDIA PRODUCTION,1575149,DAVID,SATTERFIELD,,,,2022-03-18,F3X,F3X-24,202203189494009684,2022-03-18,"SATTERFIELD, DAVID",False,24,4031820221460873326,,,,False,True,,,,4995.0,,HOUSTON,,,,LONGSHOT MOTION PICTURES,,TX,1519 FRANCIS ST,,,770042932,https://docquery.fec.gov/cgi-bin/fecimg/?202203189494009684,1575149,M3,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4032420221464159246,S,EAE4A564CE98441C3A61,ELBERT GUILLORY'S AMERICA
216,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,,,C00607374,,,,,,,,2022-02-16,P2022,,1995.0,2022-02-16 00:00:00,MEDIA PLACEMENT,1569611,ELBERT,GUILLORY,,,,2022-02-17,F24,F24-24,202202179491757166,2022-02-17,"GUILLORY, ELBERT",True,24,4021720221408691004,,,,False,True,,,,4995.0,,MCALLEN,,,,UNIVISION,,TX,200 S 10TH ST,STE 600,,785014869,https://docquery.fec.gov/cgi-bin/fecimg/?202202179491757166,1569611,24,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4021720221409032206,S,E8929D06A064048038B5,ELBERT GUILLORY'S AMERICA
217,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,,,C00607374,,,,,,,,2022-02-16,P2022,,3000.0,2022-02-16 00:00:00,MEDIA PRODUCTION,1569611,ELBERT,GUILLORY,,,,2022-02-17,F24,F24-24,202202179491757166,2022-02-17,"GUILLORY, ELBERT",True,24,4021720221408691004,,,,False,True,,,,4995.0,,HOUSTON,,,,LONGSHOT MOTION PICTURES,,TX,1519 FRANCIS ST,,,770042932,https://docquery.fec.gov/cgi-bin/fecimg/?202202179491757166,1569611,24,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4021720221409032205,S,EAE4A564CE98441C3A61,ELBERT GUILLORY'S AMERICA
218,A,ADD,N,,,,MONICA,H0TX15124,DE LA CRUZ,,"DE LA CRUZ, MONICA",H,15,TX,REP,,,4.0,Advertising Expenses ,C00504530,,,,,,,,2022-02-10,P2022,,25000.0,2022-02-10 00:00:00,DIGITAL PLACEMENT,1587052,CALEB,CROSBY,,,,2022-04-15,F3X,F3X-24,202204159499958242,2022-04-15,"CROSBY, CALEB",False,24,4041620221470873160,,,,False,True,,,,25000.0,,ARLINGTON,,,,TARGETED VICTORY LLC,,VA,2311 WILSON BLVD,SUITE 200,,22201,https://docquery.fec.gov/cgi-bin/fecimg/?202204159499958242,1587052,Q1,2022,SE,ITEMIZED INDEPENDENT EXPENDITURES,4042220221471514049,S,SE24.040,CONGRESSIONAL LEADERSHIP FUND
