,action_code,action_code_full,amendment_indicator,amendment_number,back_reference_schedule_name,back_reference_transaction_id,candidate_first_name,candidate_id,candidate_last_name,candidate_middle_name,candidate_name,candidate_office,candidate_office_district,candidate_office_state,candidate_party,candidate_prefix,candidate_suffix,category_code,category_code_full,committee_id,conduit_committee_city,conduit_committee_id,conduit_committee_name,conduit_committee_state,conduit_committee_street1,conduit_committee_street2,conduit_committee_zip,disbursement_dt,dissemination_date,election_type,election_type_full,expenditure_amount,expenditure_date,expenditure_description,file_number,filer_first_name,filer_last_name,filer_middle_name,filer_prefix,filer_suffix,filing_date,filing_form,form_line_number,image_number,independent_sign_date,independent_sign_name,is_notice,line_number,link_id,memo_code,memo_code_full,memo_text,memoed_subtotal,most_recent,notary_commission_expiration_date,notary_sign_date,notary_sign_name,office_total_ytd,original_sub_id,payee_city,payee_first_name,payee_last_name,payee_middle_name,payee_name,payee_prefix,payee_state,payee_street_1,payee_street_2,payee_suffix,payee_zip,pdf_url,previous_file_number,report_type,report_year,schedule_type,schedule_type_full,sub_id,support_oppose_indicator,transaction_id,committee
565,C,CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-10-28,G2018,,774.05,2018-10-28 00:00:00,PAYROLL,1308365,HARRY,PASCAL,,,,2019-01-29,F3X,F3X-24,201901299144122886,2019-01-29,"PASCAL, HARRY",False,24.0,4012920191636901425,,,,False,True,,,,100744.13,,LAS VEGAS,CHRISTOPHER,MASTELLONE,,"MASTELLONE, CHRISTOPHER",,NV,9975 PEACE WAY,UNIT 1085,,891478258.0,https://docquery.fec.gov/cgi-bin/fecimg/?201901299144122886,1299631,30G,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022720191644208528,S,VQZ6GAGWR59,PROGRESSIVE TURNOUT PROJECT
566,C,CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-10-28,G2018,,712.19,2018-10-28 00:00:00,PAYROLL TAXES,1308365,HARRY,PASCAL,,,,2019-01-29,F3X,F3X-24,201901299144122856,2019-01-29,"PASCAL, HARRY",False,24.0,4012920191636901425,,,,False,True,,,,100744.13,,ROCHESTER,,,,PAYCHEX,,NY,911 PANORAMA TRL S,,,146252311.0,https://docquery.fec.gov/cgi-bin/fecimg/?201901299144122856,1299631,30G,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022720191644208412,S,VQZ6GAGWRA8,PROGRESSIVE TURNOUT PROJECT
567,C,CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-10-28,G2018,,977.45,2018-10-28 00:00:00,PAYROLL,1308365,HARRY,PASCAL,,,,2019-01-29,F3X,F3X-24,201901299144122811,2019-01-29,"PASCAL, HARRY",False,24.0,4012920191636901425,,,,False,True,,,,100744.13,,LAS VEGAS,KATHRYN,ROUGHTON,,"ROUGHTON, KATHRYN",,NV,4512 LILLIPUT LN,,,891025792.0,https://docquery.fec.gov/cgi-bin/fecimg/?201901299144122811,1299631,30G,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022720191644208232,S,VQZ6GAGWR67,PROGRESSIVE TURNOUT PROJECT
568,C,CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-10-28,G2018,,839.68,2018-10-28 00:00:00,PAYROLL,1308365,HARRY,PASCAL,,,,2019-01-29,F3X,F3X-24,201901299144122807,2019-01-29,"PASCAL, HARRY",False,24.0,4012920191636901425,,,,False,True,,,,100744.13,,LAS VEGAS,KEITH,BETHA,,"BETHA, KEITH",,NV,4299 SIRIUS AVE,,,891027661.0,https://docquery.fec.gov/cgi-bin/fecimg/?201901299144122807,1299631,30G,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022720191644208216,S,VQZ6GAGWR17,PROGRESSIVE TURNOUT PROJECT
569,C,CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-10-28,G2018,,282.6,2018-10-28 00:00:00,PAYROLL,1308365,HARRY,PASCAL,,,,2019-01-29,F3X,F3X-24,201901299144122738,2019-01-29,"PASCAL, HARRY",False,24.0,4012920191636901425,,,,False,True,,,,100744.13,,LAS VEGAS,CARROLL,HOOKS,,"HOOKS, CARROLL",,NV,819 HOLLANDSWORTH AVE,,,891233196.0,https://docquery.fec.gov/cgi-bin/fecimg/?201901299144122738,1299631,30G,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022720191644207938,S,VQZ6GAGWR25,PROGRESSIVE TURNOUT PROJECT
570,C,CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-10-28,G2018,,964.4,2018-10-28 00:00:00,PAYROLL,1308365,HARRY,PASCAL,,,,2019-01-29,F3X,F3X-24,201901299144122707,2019-01-29,"PASCAL, HARRY",False,24.0,4012920191636901425,,,,False,True,,,,100744.13,,LAS VEGAS,GRACIELA,VILLA,,"VILLA, GRACIELA",,NV,3633 ALLIANCE ST,,,891296821.0,https://docquery.fec.gov/cgi-bin/fecimg/?201901299144122707,1299631,30G,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022720191644207816,S,VQZ6GAGWR74,PROGRESSIVE TURNOUT PROJECT
571,C,CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-10-28,G2018,,873.0,2018-10-28 00:00:00,PAYROLL,1308365,HARRY,PASCAL,,,,2019-01-29,F3X,F3X-24,201901299144122666,2019-01-29,"PASCAL, HARRY",False,24.0,4012920191636901425,,,,False,True,,,,100744.13,,LAS VEGAS,LESLIE,MARLOW,,"MARLOW, LESLIE",,NV,2662 RED ROCK ST,APT 202,,891465615.0,https://docquery.fec.gov/cgi-bin/fecimg/?201901299144122666,1299631,30G,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022720191644207652,S,VQZ6GAGWR33,PROGRESSIVE TURNOUT PROJECT
572,C,CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-10-28,G2018,,650.0,2018-10-28 00:00:00,PAYROLL,1308365,HARRY,PASCAL,,,,2019-01-29,F3X,F3X-24,201901299144122638,2019-01-29,"PASCAL, HARRY",False,24.0,4012920191636901425,,,,False,True,,,,100744.13,,LAS VEGAS,CHANVILLA,WALKER,,"WALKER, CHANVILLA",,NV,8178 NEW ROCK CT,,,891134667.0,https://docquery.fec.gov/cgi-bin/fecimg/?201901299144122638,1299631,30G,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022720191644207490,S,VQZ6GAGWR82,PROGRESSIVE TURNOUT PROJECT
573,C,CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-10-28,G2018,,1045.98,2018-10-28 00:00:00,PAYROLL,1308365,HARRY,PASCAL,,,,2019-01-29,F3X,F3X-24,201901299144122596,2019-01-29,"PASCAL, HARRY",False,24.0,4012920191636901425,,,,False,True,,,,100744.13,,N LAS VEGAS,SARAI,MARTINEZ,,"MARTINEZ, SARAI",,NV,5032 HIGH CREEK DR,,,890312333.0,https://docquery.fec.gov/cgi-bin/fecimg/?201901299144122596,1299631,30G,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022720191644207235,S,VQZ6GAGWR41,PROGRESSIVE TURNOUT PROJECT
574,C,CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-10-28,G2018,,734.5,2018-10-28 00:00:00,PAYROLL,1308365,HARRY,PASCAL,,,,2019-01-29,F3X,F3X-24,201901299144122564,2019-01-29,"PASCAL, HARRY",False,24.0,4012920191636901425,,,,False,True,,,,100744.13,,LAS VEGAS,RYAN,YATES,,"YATES, RYAN",,NV,2900 OLIVE ST,APT 11,,891044459.0,https://docquery.fec.gov/cgi-bin/fecimg/?201901299144122564,1299631,30G,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022720191644207046,S,VQZ6GAGWR90,PROGRESSIVE TURNOUT PROJECT
575,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,002,Travel Expenses,C90017880,,,,,,,,,,G2018,GENERAL,1000.0,2018-10-27 00:00:00,ESTIMATED COST FOR CANVASSING EXPENSES,1286085,,,,,,2018-10-28,F5,,201810289133550745,,,True,,4102920181601007068,,,,False,True,,,,3063.82,,BUENA PARK,,,,UFCW WESTERN STATES COUNCIL INDEPENDENT EXPENDITURE PAC,,CA,8530 STANTON AVE,PO BOX 5158,,906203930.0,https://docquery.fec.gov/cgi-bin/fecimg/?201810289133550745,1286085,24,2018,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4102920181601007340,S,VTDBCAATA20,WORKING PEOPLE RISING
576,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,001,Administrative/Salary/Overhead Expenses ,C90017880,,,,,,,,,,G2018,GENERAL,117.77,2018-10-27 00:00:00,CANVASSING SERVICES,1286085,,,,,,2018-10-28,F5,,201810289133550744,,,True,,4102920181601007068,,,,False,True,,,,3063.82,,WASHINGTON,,,,UFCW INT'L UNION WORKING FAMILIES ADVOCACY PROJECT,,DC,1775 K ST NW,,,200061502.0,https://docquery.fec.gov/cgi-bin/fecimg/?201810289133550744,1286085,24,2018,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4102920181601007338,S,VTDBCAAT8X8,WORKING PEOPLE RISING
577,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,004,Advertising Expenses ,C90017880,,,,,,,,,,G2018,GENERAL,1303.2,2018-10-27 00:00:00,FLIERS,1286085,,,,,,2018-10-28,F5,,201810289133550742,,,True,,4102920181601007068,,,,False,True,,,,3063.82,,LAS VEGAS,,,,A&B PRINTING AND MAILING,,NV,2908 S HIGHLAND DR,STE B,,891091059.0,https://docquery.fec.gov/cgi-bin/fecimg/?201810289133550742,1286085,24,2018,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4102920181601007331,S,VTDBCAAT910,WORKING PEOPLE RISING
578,N,NO CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,002,Travel Expenses,C90017880,,,,,,,,,,G2018,GENERAL,1099.82,2018-10-27 00:00:00,CANVASSING EXPENSES,1335803,,,,,,2019-06-26,F5,,201906269150353021,,,False,,4062620191658555023,,,,False,True,,,,9084.85,,BUENA PARK,,,,UFCW WESTERN STATES COUNCIL INDEPENDENT EXPENDITURE PAC,,CA,8530 STANTON AVE,PO BOX 5158,,906203930.0,https://docquery.fec.gov/cgi-bin/fecimg/?201906269150353021,1312632,YE,2018,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4062720191658939302,S,VTDBCAATA20,WORKING PEOPLE RISING
579,N,NO CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,001,Administrative/Salary/Overhead Expenses ,C90017880,,,,,,,,,,G2018,GENERAL,117.77,2018-10-27 00:00:00,CANVASSING SERVICES,1335803,,,,,,2019-06-26,F5,,201906269150353016,,,False,,4062620191658555023,,,,False,True,,,,9084.85,,WASHINGTON,,,,UFCW INT'L UNION WORKING FAMILIES ADVOCACY PROJECT,,DC,1775 K ST NW,,,200061502.0,https://docquery.fec.gov/cgi-bin/fecimg/?201906269150353016,1312632,YE,2018,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4062720191658939287,S,VTDBCAAT8X8,WORKING PEOPLE RISING
580,N,NO CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,004,Advertising Expenses ,C90017880,,,,,,,,,,G2018,GENERAL,1303.2,2018-10-27 00:00:00,FLIERS,1335803,,,,,,2019-06-26,F5,,201906269150352979,,,False,,4062620191658555023,,,,False,True,,,,9084.85,,LAS VEGAS,,,,A&B PRINTING AND MAILING,,NV,2908 S HIGHLAND DR,STE B,,891091059.0,https://docquery.fec.gov/cgi-bin/fecimg/?201906269150352979,1312632,YE,2018,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4062720191658939177,S,VTDBCAAT910,WORKING PEOPLE RISING
581,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,004,Advertising Expenses ,C90018425,,,,,,,,,,G2018,GENERAL,6068.44,2018-10-26 00:00:00,DIRECT MAIL,1287427,,,,,,2018-10-30,F5,,201810319133567540,,,True,,4103120181608293745,,,,False,True,,,,7840.85,,WASHINGTON,,,,NEW PARADIGM STRATEGY GROUP,,DC,1250 I ST NW,SUITE 1003,,20005.0,https://docquery.fec.gov/cgi-bin/fecimg/?201810319133567540,1287427,24,2018,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4103120181608293946,S,F57.000012,ONE APIA NEVADA PAC
582,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,004,Advertising Expenses ,C90018425,,,,,,,,,,G2018,GENERAL,833.5,2018-10-26 00:00:00,DIGITAL ADVERTISEMENTS,1287427,,,,,,2018-10-30,F5,,201810319133567540,,,True,,4103120181608293745,,,,False,True,,,,7840.85,,WASHINGTON,,,,NEW PARADIGM STRATEGY GROUP,,DC,1250 I ST NW,SUITE 1003,,20005.0,https://docquery.fec.gov/cgi-bin/fecimg/?201810319133567540,1287427,24,2018,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4103120181608293945,S,F57.000011,ONE APIA NEVADA PAC
583,N,NO CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00341396,,C00341396,,,,,,,2018-10-25,G2018,,258.25,2018-10-25 00:00:00,PHONE CALLS,1329815,TOM,MATZZIE,,,,2019-05-07,F3X,F3X-24,201905079149643905,2018-12-06,"MATZZIE, TOM",False,24.0,4050720191647413461,,,,False,True,,,,33403.77,,WASHINGTON,,,,SOLIDARITY STRATEGIES LLC,,DC,"1090 VERMONT AVE, NW",SUITE 300,,20005.0,https://docquery.fec.gov/cgi-bin/fecimg/?201905079149643905,1297779,30G,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4050820191647430433,S,SE.29181,MOVEON.ORG POLITICAL ACTION
584,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00492520,,,,,,,,,2018-10-19,G2018,,6315.76,2018-10-24 00:00:00,MAIL AND POSTAGE,1283596,SUSAN,FINKLE-SOURLIS,,,,2018-10-25,F24,F24-24,201810259133339978,2018-10-25,"FINKLE-SOURLIS, SUSAN",True,24.0,4102620181600791591,,,,False,False,,,,12631.52,,GLASTONBURY,,,,"MISSION CONTROL, INC.",,CT,624 HEBRON AVE,STE 200,,60335006.0,https://docquery.fec.gov/cgi-bin/fecimg/?201810259133339978,1283596,24,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4102620181600801926,S,VN7BN9Y3YX0,AMERICA VOTES ACTION FUND
585,A,ADD,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00341396,,C00341396,,,,,,,2018-10-23,G2018,,32236.96,2018-10-23 00:00:00,DIGITAL ADVERTISING,1291821,TOM,MATZZIE,,,,2018-11-20,F24,F24-24,201811209133805159,2018-11-20,"MATZZIE, TOM",True,24.0,4112020181618191964,,,,False,True,,,,32236.96,,MENLO PARK,,,,FACEBOOK,,CA,1 HACKER WAY,,,94025.0,https://docquery.fec.gov/cgi-bin/fecimg/?201811209133805159,1291666,24,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4112020181618207160,S,SE.28960,MOVEON.ORG POLITICAL ACTION
586,A,ADD,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00341396,,C00341396,,,,,,,2018-10-23,G2018,,4.0,2018-10-23 00:00:00,AD PRODUCTION,1291821,TOM,MATZZIE,,,,2018-11-20,F24,F24-24,201811209133805124,2018-11-20,"MATZZIE, TOM",True,24.0,4112020181618191964,,,,False,True,,,,32240.96,,WASHINGTON,,,,"COLUMBIA ROAD MEDIA, LLC",,DC,PO BOX 53335,,,20009.0,https://docquery.fec.gov/cgi-bin/fecimg/?201811209133805124,1291666,24,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4112020181618207020,S,SE.30370,MOVEON.ORG POLITICAL ACTION
587,A,ADD,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00341396,,C00341396,,,,,,,2018-10-23,G2018,,43073.01,2018-10-23 00:00:00,DIGITAL ADVERTISING,1291666,TOM,MATZZIE,,,,2018-11-19,F24,F24-24,201811199133692369,2018-11-19,"MATZZIE, TOM",True,24.0,4111920181618124713,,,,False,False,,,,43073.01,,MENLO PARK,,,,FACEBOOK,,CA,1 HACKER WAY,,,94025.0,https://docquery.fec.gov/cgi-bin/fecimg/?201811199133692369,1290496,24,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4111920181618129182,S,SE.28960,MOVEON.ORG POLITICAL ACTION
588,A,ADD,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00341396,,C00341396,,,,,,,2018-10-23,G2018,,4.0,2018-10-23 00:00:00,AD PRODUCTION,1291666,TOM,MATZZIE,,,,2018-11-19,F24,F24-24,201811199133692334,2018-11-19,"MATZZIE, TOM",True,24.0,4111920181618124713,,,,False,False,,,,43077.01,,WASHINGTON,,,,"COLUMBIA ROAD MEDIA, LLC",,DC,PO BOX 53335,,,20009.0,https://docquery.fec.gov/cgi-bin/fecimg/?201811199133692334,1290496,24,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4111920181618129042,S,SE.30370,MOVEON.ORG POLITICAL ACTION
589,A,ADD,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00341396,,C00341396,,,,,,,2018-10-23,G2018,,43073.01,2018-10-23 00:00:00,DIGITAL ADVERTISING,1290496,TOM,MATZZIE,,,,2018-11-05,F24,F24-24,201811059133590672,2018-11-05,"MATZZIE, TOM",True,24.0,4110520181608662152,,,,False,False,,,,43073.01,,MENLO PARK,,,,FACEBOOK,,CA,1 HACKER WAY,,,94025.0,https://docquery.fec.gov/cgi-bin/fecimg/?201811059133590672,1280767,24,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4110520181608668628,S,SE.28960,MOVEON.ORG POLITICAL ACTION
590,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,004,Advertising Expenses ,C00620971,,,,,,,,,2018-10-23,G2018,,433.19,2018-10-23 00:00:00,CANVASSING LITERATURE,1281009,SKY,GALLEGOS,,,,2018-10-24,F24,F24-24,201810249130855969,2018-10-24,"GALLEGOS, SKY",True,24.0,4102520181600643110,,,,False,True,,,,1712.22,,WASHINGTON,,,,NP CONSULTING INC.,,DC,1250 I ST NW,STE 1003,,200053939.0,https://docquery.fec.gov/cgi-bin/fecimg/?201810249130855969,1281009,24,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4102520181600651363,S,VSG8M9YYP01,FOR OUR FUTURE
591,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,004,Advertising Expenses ,C00620971,,,,,,,,,2018-10-23,G2018,,1279.03,2018-10-23 00:00:00,ESTIMATED COST FOR CANVASSING SERVICES FROM 10/23-11/1,1281009,SKY,GALLEGOS,,,,2018-10-24,F24,F24-24,201810249130855966,2018-10-24,"GALLEGOS, SKY",True,24.0,4102520181600643110,,,,False,True,,,,1712.22,,WASHINGTON,,,,FOR OUR FUTURE ACTION FUND,,DC,1411 K ST NW,STE 900,,200053425.0,https://docquery.fec.gov/cgi-bin/fecimg/?201810249130855966,1281009,24,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4102520181600651351,S,VSG8M9YYNV2,FOR OUR FUTURE
592,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00341396,,C00341396,,,,,,,2018-10-23,G2018,,43073.01,2018-10-23 00:00:00,DIGITAL ADVERTISING,1280767,TOM,MATZZIE,,,,2018-10-24,F24,F24-24,201810249130851875,2018-10-24,"MATZZIE, TOM",True,24.0,4102420181600536477,,,,False,False,,,,43073.01,,MENLO PARK,,,,FACEBOOK,,CA,1 HACKER WAY,,,94025.0,https://docquery.fec.gov/cgi-bin/fecimg/?201810249130851875,1280767,24,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4102420181600546674,S,SE.28960,MOVEON.ORG POLITICAL ACTION
593,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-10-23,G2018,,2777.78,2018-10-23 00:00:00,PHONE DATA,1278935,HARRY,PASCAL,,,,2018-10-23,F24,F24-24,201810239130805426,2018-10-23,"PASCAL, HARRY",True,24.0,4102320181600406216,,,,False,True,,,,68515.57,,WASHINGTON,,,,NGP VAN,,DC,1101 15TH ST NW,,,200055002.0,https://docquery.fec.gov/cgi-bin/fecimg/?201810239130805426,1278935,24,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4102320181600410762,S,VQZ6GAGTGB2,PROGRESSIVE TURNOUT PROJECT
594,N,NO CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00341396,,C00341396,,,,,,,2018-10-23,G2018,,32236.96,2018-10-23 00:00:00,DIGITAL ADVERTISING,1329815,TOM,MATZZIE,,,,2019-05-07,F3X,F3X-24,201905079149643625,2018-12-06,"MATZZIE, TOM",False,24.0,4050720191647413461,,,,False,True,,,,33141.52,,MENLO PARK,,,,FACEBOOK,,CA,1 HACKER WAY,,,94025.0,https://docquery.fec.gov/cgi-bin/fecimg/?201905079149643625,1297779,30G,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4050820191647429315,S,SE.28730,MOVEON.ORG POLITICAL ACTION
595,N,NO CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00341396,,C00341396,,,,,,,2018-10-23,G2018,,4.0,2018-10-23 00:00:00,AD PRODUCTION,1329815,TOM,MATZZIE,,,,2019-05-07,F3X,F3X-24,201905079149643569,2018-12-06,"MATZZIE, TOM",False,24.0,4050720191647413461,,,,False,True,,,,33145.52,,WASHINGTON,,,,"COLUMBIA ROAD MEDIA, LLC",,DC,PO BOX 53335,,,20009.0,https://docquery.fec.gov/cgi-bin/fecimg/?201905079149643569,1297779,30G,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4050820191647429091,S,SE.30225,MOVEON.ORG POLITICAL ACTION
596,C,CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-10-23,G2018,,2777.78,2018-10-23 00:00:00,PHONE DATA,1308365,HARRY,PASCAL,,,,2019-01-29,F3X,F3X-24,201901299144122640,2019-01-29,"PASCAL, HARRY",False,24.0,4012920191636901425,,,,False,True,,,,100744.13,,WASHINGTON,,,,NGP VAN,,DC,1101 15TH ST NW,,,200055002.0,https://docquery.fec.gov/cgi-bin/fecimg/?201901299144122640,1299631,30G,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022720191644207502,S,VQZ6GAGTGB2,PROGRESSIVE TURNOUT PROJECT
597,N,NO CHANGE,A,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C90018284,,,,,,,,,,G2018,GENERAL,3235.0,2018-10-22 00:00:00,DIGITAL ADVERTISING & PRODUCTION - ESTIMATE,1285771,,,,,,2018-10-27,F5,,201810279133549057,,,True,,4102820181600911285,,,,False,True,,,,3235.0,,WASHINGTON,,,,MOTHERSHIP STRATEGIES,,DC,1328 FLORIDA AVE NW,STE C,,200094827.0,https://docquery.fec.gov/cgi-bin/fecimg/?201810279133549057,1279580,24,2018,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4102820181600911337,S,500049958,JEWISH DEMOCRATIC COUNCIL OF AMERICA
598,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C90018284,,,,,,,,,,G2018,GENERAL,3235.0,2018-10-22 00:00:00,DIGITAL ADVERTISING & PRODUCTION,1312864,,,,,,2019-01-31,F5,,201901319145390132,,,False,,4020120191637006906,,,,False,True,,,,4135.0,,WASHINGTON,,,,MOTHERSHIP STRATEGIES,,DC,1328 FLORIDA AVE NW,STE C,,200094827.0,https://docquery.fec.gov/cgi-bin/fecimg/?201901319145390132,1312864,YE,2018,SE-F57,FOR EACH INDEPENDENT EXPENDITURE MADE,4022420191643629517,S,500049958,JEWISH DEMOCRATIC COUNCIL OF AMERICA
599,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-10-21,G2018,,837.9,2018-10-21 00:00:00,PAYROLL,1277638,HARRY,PASCAL,,,,2018-10-21,F24,F24-24,201810219130587764,2018-10-21,"PASCAL, HARRY",True,24.0,4111520181617803018,,,,False,True,,,,65737.79,,LAS VEGAS,LESLIE,MARLOW,,"MARLOW, LESLIE",,NV,2662 RED ROCK ST,APT 202,,891465615.0,https://docquery.fec.gov/cgi-bin/fecimg/?201810219130587764,1277638,24,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4111520181617809743,S,VQZ6GAGS0G9,PROGRESSIVE TURNOUT PROJECT
600,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-10-21,G2018,,628.72,2018-10-21 00:00:00,PAYROLL TAXES,1277638,HARRY,PASCAL,,,,2018-10-21,F24,F24-24,201810219130587762,2018-10-21,"PASCAL, HARRY",True,24.0,4111520181617803018,,,,False,True,,,,65737.79,,ROCHESTER,,,,PAYCHEX,,NY,911 PANORAMA TRL S,,,146252311.0,https://docquery.fec.gov/cgi-bin/fecimg/?201810219130587762,1277638,24,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4111520181617809731,S,VQZ6GAGS0B9,PROGRESSIVE TURNOUT PROJECT
601,A,ADD,N,,,,SUSIE,H6NV04020,LEE,,"LEE, SUSIE",H,3,NV,DEM,,,,,C00580068,,,,,,,,,2018-10-21,G2018,,819.98,2018-10-21 00:00:00,PAYROLL,1277638,HARRY,PASCAL,,,,2018-10-21,F24,F24-24,201810219130587732,2018-10-21,"PASCAL, HARRY",True,24.0,4111520181617803018,,,,False,True,,,,65737.79,,N LAS VEGAS,SARAI,MARTINEZ,,"MARTINEZ, SARAI",,NV,5032 HIGH CREEK DR,,,890312333.0,https://docquery.fec.gov/cgi-bin/fecimg/?201810219130587732,1277638,24,2018,SE,ITEMIZED INDEPENDENT EXPENDITURES,4111520181617809551,S,VQZ6GAGS0H6,PROGRESSIVE TURNOUT PROJECT
